statusId | label,,
516|Acc Gyro,,
517|Acc Gyro,,
518|Acc Gyro,,
519|Acc Gyro,,
520|Acc Gyro,,
521|Acc Gyro,,
522|Acc Gyro,,
523|Acc Gyro,,
524|Acc Gyro,,
525|Acc Gyro,,
526|Acc Gyro,,
527|Acc Gyro,,
statusId|sensorName|value|timestamp,,
525|MPU6500 Gyroscope Sensor|[0.00958738,-0.037284255,0.00958738]|1500643419212
525|MPU6500 Acceleration Sensor|[-0.21068975,0.32800564,9.498995]|1500643419217
525|MPU6500 Gyroscope Sensor|[-0.004261058,-0.041545313,0.002130529]|1500643419217
525|MPU6500 Acceleration Sensor|[-0.107739076,-0.033518825,9.561244]|1500643419222
525|MPU6500 Gyroscope Sensor|[-0.010652645,-0.04261058,-0.0010652645]|1500643419223
525|MPU6500 Acceleration Sensor|[-0.06464344,-0.16280572,9.633071]|1500643419230
525|MPU6500 Gyroscope Sensor|[-0.0063915867,-0.04261058,-0.0053263223]|1500643419230
525|MPU6500 Acceleration Sensor|[-0.06464344,0.031124622,9.736021]|1500643419233
525|MPU6500 Gyroscope Sensor|[0.0063915867,-0.04261058,-0.0063915867]|1500643419233
525|MPU6500 Acceleration Sensor|[-0.11611878,0.29448682,9.792285]|1500643419238
525|MPU6500 Gyroscope Sensor|[0.0127831735,-0.041545313,-0.007456851]|1500643419238
525|MPU6500 Acceleration Sensor|[-0.049081136,0.29328972,9.974244]|1500643419244
525|MPU6500 Gyroscope Sensor|[0.010652645,-0.034088463,-0.0063915867]|1500643419244
525|MPU6500 Acceleration Sensor|[-0.08379706,0.19632454,10.120291]|1500643419247
525|MPU6500 Gyroscope Sensor|[0.008522116,-0.027696876,-0.0053263223]|1500643419247
525|MPU6500 Acceleration Sensor|[-0.18315643,0.21547815,10.048465]|1500643419252
525|MPU6500 Gyroscope Sensor|[0.011717909,-0.025566347,-0.0053263223]|1500643419253
525|MPU6500 Acceleration Sensor|[-0.19871874,0.2777274,9.937134]|1500643419259
525|MPU6500 Gyroscope Sensor|[0.024501082,-0.027696876,-0.004261058]|1500643419259
525|MPU6500 Acceleration Sensor|[-0.090979666,0.2717419,10.0029745]|1500643419265
525|MPU6500 Gyroscope Sensor|[0.034088463,-0.029827405,-0.0031957934]|1500643419265
525|MPU6500 Acceleration Sensor|[0.1352724,0.22266077,10.298658]|1500643419270
525|MPU6500 Gyroscope Sensor|[0.03834952,-0.01917476,-0.0010652645]|1500643419270
525|MPU6500 Acceleration Sensor|[0.059855044,0.2645593,10.328587]|1500643419276
525|MPU6500 Gyroscope Sensor|[0.04261058,-0.020240024,-0.004261058]|1500643419276
525|MPU6500 Acceleration Sensor|[-0.05746084,0.34835634,10.059238]|1500643419282
525|MPU6500 Gyroscope Sensor|[0.046871636,-0.023435818,-0.004261058]|1500643419282
525|MPU6500 Acceleration Sensor|[0.06823475,0.38067806,10.023325]|1500643419288
525|MPU6500 Gyroscope Sensor|[0.0479369,-0.02130529,-0.004261058]|1500643419288
525|MPU6500 Acceleration Sensor|[0.14604631,0.39264908,9.937134]|1500643419293
525|MPU6500 Gyroscope Sensor|[0.046871636,-0.010652645,-0.0031957934]|1500643419293
525|MPU6500 Acceleration Sensor|[-0.049081136,0.48123455,9.947908]|1500643419298
525|MPU6500 Gyroscope Sensor|[0.041545313,-0.005326322,-0.0031957934]|1500643419298
525|MPU6500 Acceleration Sensor|[-0.092176765,0.439336,9.8916445]|1500643419303
525|MPU6500 Gyroscope Sensor|[0.046871636,-0.004261058,-0.0010652645]|1500643419303
525|MPU6500 Acceleration Sensor|[-0.045489833,0.4429273,9.944317]|1500643419307
525|MPU6500 Gyroscope Sensor|[0.054328486,-0.001065265,0.0]|1500643419307
525|MPU6500 Acceleration Sensor|[0.05865794,0.46686932,9.818622]|1500643419313
525|MPU6500 Gyroscope Sensor|[0.058589544,0.005326322,0.0010652645]|1500643419313
525|MPU6500 Acceleration Sensor|[0.06344634,0.37708676,9.696517]|1500643419318
525|MPU6500 Gyroscope Sensor|[0.054328486,0.012783174,0.0]|1500643419318
525|MPU6500 Acceleration Sensor|[-0.035913024,0.22266077,9.605537]|1500643419323
525|MPU6500 Gyroscope Sensor|[0.046871636,0.014913702,-0.002130529]|1500643419323
525|MPU6500 Acceleration Sensor|[-0.044292733,0.33997664,9.488221]|1500643419327
525|MPU6500 Gyroscope Sensor|[0.04474111,0.014913702,-0.0031957934]|1500643419327
525|MPU6500 Acceleration Sensor|[-0.035913024,0.19632454,9.599552]|1500643419333
525|MPU6500 Gyroscope Sensor|[0.0479369,0.020240024,-0.0031957934]|1500643419332
525|MPU6500 Acceleration Sensor|[-0.061052144,0.31364042,9.860519]|1500643419338
525|MPU6500 Gyroscope Sensor|[0.053263225,0.026631612,-0.00958738]|1500643419338
525|MPU6500 Acceleration Sensor|[-0.07182605,0.4441244,10.111911]|1500643419344
525|MPU6500 Gyroscope Sensor|[0.05752428,0.02876214,-0.004261058]|1500643419344
525|MPU6500 Acceleration Sensor|[-0.08738836,0.56982,10.128671]|1500643419350
525|MPU6500 Gyroscope Sensor|[0.0628506,0.03195793,-0.0053263223]|1500643419349
525|MPU6500 Acceleration Sensor|[-0.12569559,0.6691794,10.095152]|1500643419354
525|MPU6500 Gyroscope Sensor|[0.06924219,0.022370555,-0.0053263223]|1500643419354
525|MPU6500 Acceleration Sensor|[-0.40462008,0.5542577,9.983821]|1500643419359
525|MPU6500 Gyroscope Sensor|[0.068176925,0.017044231,-0.0053263223]|1500643419359
525|MPU6500 Acceleration Sensor|[-0.61650693,0.5626374,9.812635]|1500643419364
525|MPU6500 Gyroscope Sensor|[0.06498113,0.015978966,-0.0031957934]|1500643419364
525|MPU6500 Acceleration Sensor|[-0.6500258,0.47285482,9.570822]|1500643419368
525|MPU6500 Gyroscope Sensor|[0.06391586,0.01917476,0.002130529]|1500643419368
525|MPU6500 Acceleration Sensor|[-0.62728083,0.5374983,9.369708]|1500643419373
525|MPU6500 Gyroscope Sensor|[0.06391586,0.017044231,0.004261058]|1500643419373
525|MPU6500 Acceleration Sensor|[-0.33159694,0.6332663,9.425972]|1500643419377
525|MPU6500 Gyroscope Sensor|[0.060720075,0.01917476,0.007456851]|1500643419377
525|MPU6500 Acceleration Sensor|[-0.31124622,0.7553706,9.396045]|1500643419382
525|MPU6500 Gyroscope Sensor|[0.058589544,0.022370555,0.004261058]|1500643419382
525|MPU6500 Acceleration Sensor|[-0.31124622,0.7553706,9.396045]|1500643419384
525|MPU6500 Gyroscope Sensor|[0.058589544,0.022370555,0.004261058]|1500643419384
525|MPU6500 Acceleration Sensor|[-0.17238252,0.82121116,9.500193]|1500643419388
525|MPU6500 Gyroscope Sensor|[0.056459017,0.02130529,0.0031957934]|1500643419387
525|MPU6500 Acceleration Sensor|[-0.038307227,0.6787562,9.308656]|1500643419392
525|MPU6500 Gyroscope Sensor|[0.058589544,0.017044231,0.0010652645]|1500643419393
525|MPU6500 Acceleration Sensor|[-0.18914193,0.50757074,9.193734]|1500643419397
525|MPU6500 Gyroscope Sensor|[0.060720075,0.00958738,-0.0031957934]|1500643419397
525|MPU6500 Acceleration Sensor|[-0.39863458,0.3890578,9.121908]|1500643419403
525|MPU6500 Gyroscope Sensor|[0.05539375,0.008522116,-0.004261058]|1500643419403
525|MPU6500 Acceleration Sensor|[-0.5494693,0.45848963,9.223662]|1500643419407
525|MPU6500 Gyroscope Sensor|[0.051132694,0.011717909,-0.0031957934]|1500643419407
525|MPU6500 Acceleration Sensor|[-0.50517654,0.6655881,9.382876]|1500643419413
525|MPU6500 Gyroscope Sensor|[0.051132694,0.01917476,0.0031957934]|1500643419413
525|MPU6500 Acceleration Sensor|[-0.545878,0.770933,9.603143]|1500643419417
525|MPU6500 Gyroscope Sensor|[0.060720075,0.024501082,0.007456851]|1500643419417
525|MPU6500 Acceleration Sensor|[-0.5554548,0.79966336,9.54209]|1500643419421
525|MPU6500 Gyroscope Sensor|[0.06178534,0.02130529,0.010652645]|1500643419422
525|MPU6500 Acceleration Sensor|[-0.33399114,0.81642276,9.212888]|1500643419427
525|MPU6500 Gyroscope Sensor|[0.051132694,0.015978966,0.00958738]|1500643419427
525|MPU6500 Acceleration Sensor|[-0.23463176,0.7673417,8.944737]|1500643419432
525|MPU6500 Gyroscope Sensor|[0.037284255,0.013848438,0.004261058]|1500643419432
525|MPU6500 Acceleration Sensor|[-0.23463176,0.7673417,8.944737]|1500643419433
525|MPU6500 Gyroscope Sensor|[0.037284255,0.013848438,0.004261058]|1500643419433
525|MPU6500 Acceleration Sensor|[-0.2777274,0.7338228,8.792706]|1500643419438
525|MPU6500 Gyroscope Sensor|[0.03195793,0.013848438,0.0010652645]|1500643419438
525|MPU6500 Acceleration Sensor|[-0.29328972,0.6488287,8.920795]|1500643419443
525|MPU6500 Gyroscope Sensor|[0.037284255,0.018109497,0.0]|1500643419443
525|MPU6500 Acceleration Sensor|[-0.29328972,0.6488287,8.920795]|1500643419445
525|MPU6500 Gyroscope Sensor|[0.037284255,0.018109497,0.0]|1500643419445
525|MPU6500 Acceleration Sensor|[-0.20590134,0.7074866,8.907627]|1500643419447
525|MPU6500 Gyroscope Sensor|[0.043675844,0.015978966,0.0]|1500643419447
525|MPU6500 Acceleration Sensor|[-0.1604115,0.6751649,9.015367]|1500643419453
525|MPU6500 Gyroscope Sensor|[0.04261058,0.014913702,-0.002130529]|1500643419453
525|MPU6500 Acceleration Sensor|[-0.33877954,0.6931214,9.08001]|1500643419460
525|MPU6500 Gyroscope Sensor|[0.035153728,0.01917476,0.0]|1500643419460
525|MPU6500 Acceleration Sensor|[-0.5650316,0.7469909,9.021352]|1500643419464
525|MPU6500 Gyroscope Sensor|[0.02876214,0.018109497,0.0053263223]|1500643419463
525|MPU6500 Acceleration Sensor|[-0.62967503,0.8535329,8.930372]|1500643419466
525|MPU6500 Gyroscope Sensor|[0.027696876,0.017044231,0.008522116]|1500643419466
525|MPU6500 Acceleration Sensor|[-0.7422025,0.93014735,8.852561]|1500643419471
525|MPU6500 Gyroscope Sensor|[0.027696876,0.022370555,0.010652645]|1500643419471
525|MPU6500 Acceleration Sensor|[-0.82360536,0.93852705,8.851364]|1500643419476
525|MPU6500 Gyroscope Sensor|[0.027696876,0.022370555,0.013848438]|1500643419476
525|MPU6500 Acceleration Sensor|[-0.8595184,0.8798691,8.92319]|1500643419482
525|MPU6500 Gyroscope Sensor|[0.023435818,0.02130529,0.013848438]|1500643419481
525|MPU6500 Acceleration Sensor|[-0.6584055,0.82121116,9.003395]|1500643419488
525|MPU6500 Gyroscope Sensor|[0.02130529,0.017044231,0.013848438]|1500643419488
525|MPU6500 Acceleration Sensor|[-0.5530606,0.7505822,9.148245]|1500643419492
525|MPU6500 Gyroscope Sensor|[0.017044231,0.00958738,0.00958738]|1500643419492
525|MPU6500 Acceleration Sensor|[-0.50757074,0.8619126,9.150639]|1500643419496
525|MPU6500 Gyroscope Sensor|[0.013848438,0.003195793,0.010652645]|1500643419496
525|MPU6500 Acceleration Sensor|[-0.47524905,0.8690952,9.114726]|1500643419501
525|MPU6500 Gyroscope Sensor|[0.014913702,-0.006391587,0.0053263223]|1500643419501
525|MPU6500 Acceleration Sensor|[-0.48841715,0.91578215,8.9998045]|1500643419507
525|MPU6500 Gyroscope Sensor|[0.013848438,-0.012783174,0.0031957934]|1500643419507
525|MPU6500 Acceleration Sensor|[-0.45250413,0.878672,9.020155]|1500643419512
525|MPU6500 Gyroscope Sensor|[0.0063915867,-0.014913702,0.0010652645]|1500643419512
525|MPU6500 Acceleration Sensor|[-0.6404489,0.90381116,9.077616]|1500643419516
525|MPU6500 Gyroscope Sensor|[0.002130529,-0.00958738,0.0031957934]|1500643419516
525|MPU6500 Acceleration Sensor|[-0.6931214,0.8391677,9.001001]|1500643419521
525|MPU6500 Gyroscope Sensor|[0.004261058,-0.00958738,0.007456851]|1500643419521
525|MPU6500 Acceleration Sensor|[-0.7134721,0.7266402,8.939949]|1500643419526
525|MPU6500 Gyroscope Sensor|[0.0031957934,-0.013848438,0.00958738]|1500643419526
525|MPU6500 Acceleration Sensor|[-0.581791,0.748188,8.831013]|1500643419531
525|MPU6500 Gyroscope Sensor|[-0.004261058,-0.011717909,0.011717909]|1500643419531
525|MPU6500 Acceleration Sensor|[-0.47285482,0.866701,8.773552]|1500643419536
525|MPU6500 Gyroscope Sensor|[-0.011717909,-0.013848438,0.008522116]|1500643419536
525|MPU6500 Acceleration Sensor|[-0.4345476,0.9768343,8.813056]|1500643419541
525|MPU6500 Gyroscope Sensor|[-0.018109497,-0.014913702,0.0063915867]|1500643419541
525|MPU6500 Acceleration Sensor|[-0.37229836,1.0031705,8.744822]|1500643419546
525|MPU6500 Gyroscope Sensor|[-0.01917476,-0.020240024,0.002130529]|1500643419546
525|MPU6500 Acceleration Sensor|[-0.37469256,0.93613285,8.784326]|1500643419551
525|MPU6500 Gyroscope Sensor|[-0.020240024,-0.027696876,-0.002130529]|1500643419550
525|MPU6500 Acceleration Sensor|[-0.36990416,0.8319851,8.807071]|1500643419556
525|MPU6500 Gyroscope Sensor|[-0.022370555,-0.029827405,-0.004261058]|1500643419556
525|MPU6500 Acceleration Sensor|[-0.4297592,0.81163436,8.937555]|1500643419562
525|MPU6500 Gyroscope Sensor|[-0.026631612,-0.026631612,-0.004261058]|1500643419562
525|MPU6500 Acceleration Sensor|[-0.56982,0.79607207,9.065644]|1500643419568
525|MPU6500 Gyroscope Sensor|[-0.02876214,-0.024501082,-0.002130529]|1500643419568
525|MPU6500 Acceleration Sensor|[-0.5674258,0.8331822,9.107543]|1500643419572
525|MPU6500 Gyroscope Sensor|[-0.029827405,-0.026631612,0.0010652645]|1500643419572
525|MPU6500 Acceleration Sensor|[-0.5518635,0.8738836,9.184157]|1500643419577
525|MPU6500 Gyroscope Sensor|[-0.03089267,-0.02876214,0.002130529]|1500643419577
525|MPU6500 Acceleration Sensor|[-0.5590461,1.0055647,9.296685]|1500643419581
525|MPU6500 Gyroscope Sensor|[-0.03195793,-0.02876214,0.002130529]|1500643419581
525|MPU6500 Acceleration Sensor|[-0.5662287,1.0175357,9.323022]|1500643419586
525|MPU6500 Gyroscope Sensor|[-0.034088463,-0.03195793,0.0031957934]|1500643419586
525|MPU6500 Acceleration Sensor|[-0.44532153,0.8846575,9.31105]|1500643419592
525|MPU6500 Gyroscope Sensor|[-0.039414786,-0.03195793,0.0031957934]|1500643419592
525|MPU6500 Acceleration Sensor|[-0.14604631,0.6572084,9.193734]|1500643419597
525|MPU6500 Gyroscope Sensor|[-0.046871636,-0.033023197,0.0010652645]|1500643419597
525|MPU6500 Acceleration Sensor|[-0.15562311,0.6548142,9.111135]|1500643419603
525|MPU6500 Gyroscope Sensor|[-0.05219796,-0.036218993,-0.0031957934]|1500643419603
525|MPU6500 Acceleration Sensor|[-0.20949265,0.7553706,9.033323]|1500643419607
525|MPU6500 Gyroscope Sensor|[-0.053263225,-0.03195793,-0.0063915867]|1500643419607
525|MPU6500 Acceleration Sensor|[-0.1364695,0.7781156,8.986636]|1500643419611
525|MPU6500 Gyroscope Sensor|[-0.05539375,-0.03089267,-0.007456851]|1500643419611
525|MPU6500 Acceleration Sensor|[-0.051475335,0.7529764,8.987833]|1500643419617
525|MPU6500 Gyroscope Sensor|[-0.06391586,-0.03089267,-0.007456851]|1500643419616
525|MPU6500 Acceleration Sensor|[-0.19752164,0.8475474,8.9363575]|1500643419622
525|MPU6500 Gyroscope Sensor|[-0.07137272,-0.024501082,-0.0063915867]|1500643419622
525|MPU6500 Acceleration Sensor|[-0.40342298,0.8750807,9.032125]|1500643419628
525|MPU6500 Gyroscope Sensor|[-0.070307456,-0.014913702,-0.0010652645]|1500643419628
525|MPU6500 Acceleration Sensor|[-0.39983168,0.82480246,9.2069025]|1500643419632
525|MPU6500 Gyroscope Sensor|[-0.06498113,-0.012783174,0.0031957934]|1500643419632
525|MPU6500 Acceleration Sensor|[-0.2657564,0.6380547,9.454702]|1500643419637
525|MPU6500 Gyroscope Sensor|[-0.0628506,-0.012783174,0.004261058]|1500643419637
525|MPU6500 Acceleration Sensor|[-0.33039984,0.48722005,9.415198]|1500643419642
525|MPU6500 Gyroscope Sensor|[-0.06391586,-0.012783174,0.004261058]|1500643419642
525|MPU6500 Acceleration Sensor|[-0.25378537,0.35314476,9.226056]|1500643419648
525|MPU6500 Gyroscope Sensor|[-0.07137272,-0.015978966,0.002130529]|1500643419648
525|MPU6500 Acceleration Sensor|[-0.30765492,0.21547815,9.137471]|1500643419653
525|MPU6500 Gyroscope Sensor|[-0.07882957,-0.014913702,0.0]|1500643419653
525|MPU6500 Acceleration Sensor|[-0.4249708,0.2621651,9.275137]|1500643419658
525|MPU6500 Gyroscope Sensor|[-0.084155895,-0.00958738,-0.002130529]|1500643419658
525|MPU6500 Acceleration Sensor|[-0.45609543,0.49559975,9.623494]|1500643419662
525|MPU6500 Gyroscope Sensor|[-0.07882957,-0.004261058,-0.002130529]|1500643419662
525|MPU6500 Acceleration Sensor|[-0.33039984,0.79248077,9.785102]|1500643419667
525|MPU6500 Gyroscope Sensor|[-0.0628506,-0.011717909,-0.002130529]|1500643419667
525|MPU6500 Acceleration Sensor|[-0.19632454,0.8331822,9.799467]|1500643419672
525|MPU6500 Gyroscope Sensor|[-0.054328486,-0.023435818,-0.004261058]|1500643419672
525|MPU6500 Acceleration Sensor|[-0.23702596,0.7338228,9.601946]|1500643419678
525|MPU6500 Gyroscope Sensor|[-0.058589544,-0.02876214,-0.002130529]|1500643419678
525|MPU6500 Acceleration Sensor|[-0.2837129,0.58538234,9.388862]|1500643419683
525|MPU6500 Gyroscope Sensor|[-0.06924219,-0.026631612,-0.002130529]|1500643419683
525|MPU6500 Acceleration Sensor|[-0.320823,0.4261679,9.324219]|1500643419688
525|MPU6500 Gyroscope Sensor|[-0.07243799,-0.022370555,-0.0031957934]|1500643419687
525|MPU6500 Acceleration Sensor|[-0.439336,0.35553896,9.277532]|1500643419693
525|MPU6500 Gyroscope Sensor|[-0.068176925,-0.01917476,-0.0031957934]|1500643419693
525|MPU6500 Acceleration Sensor|[-0.557849,0.40581718,9.41041]|1500643419697
525|MPU6500 Gyroscope Sensor|[-0.060720075,-0.015978966,-0.0010652645]|1500643419698
525|MPU6500 Acceleration Sensor|[-0.45130703,0.46686932,9.64145]|1500643419703
525|MPU6500 Gyroscope Sensor|[-0.053263225,-0.012783174,0.0]|1500643419703
525|MPU6500 Acceleration Sensor|[-0.2753332,0.50637364,9.79827]|1500643419708
525|MPU6500 Gyroscope Sensor|[-0.05539375,-0.011717909,-0.0010652645]|1500643419708
525|MPU6500 Acceleration Sensor|[-0.17477672,0.47285482,9.877279]|1500643419713
525|MPU6500 Gyroscope Sensor|[-0.060720075,-0.013848438,-0.002130529]|1500643419712
525|MPU6500 Acceleration Sensor|[-0.10414778,0.44532153,9.738416]|1500643419717
525|MPU6500 Gyroscope Sensor|[-0.06178534,-0.022370555,-0.004261058]|1500643419717
525|MPU6500 Acceleration Sensor|[-0.260968,0.39863458,9.6845455]|1500643419722
525|MPU6500 Gyroscope Sensor|[-0.05752428,-0.025566347,-0.0063915867]|1500643419722
525|MPU6500 Acceleration Sensor|[-0.3878607,0.4357447,9.574412]|1500643419727
525|MPU6500 Gyroscope Sensor|[-0.054328486,-0.023435818,-0.0053263223]|1500643419727
525|MPU6500 Acceleration Sensor|[-0.427365,0.32920274,9.610326]|1500643419733
525|MPU6500 Gyroscope Sensor|[-0.054328486,-0.020240024,-0.002130529]|1500643419733
525|MPU6500 Acceleration Sensor|[-0.6715736,0.40342298,9.621099]|1500643419737
525|MPU6500 Gyroscope Sensor|[-0.056459017,-0.020240024,0.0031957934]|1500643419737
525|MPU6500 Acceleration Sensor|[-0.8379706,0.49081135,9.544485]|1500643419743
525|MPU6500 Gyroscope Sensor|[-0.053263225,-0.01917476,0.008522116]|1500643419743
525|MPU6500 Acceleration Sensor|[-0.82360536,0.58418524,9.508572]|1500643419748
525|MPU6500 Gyroscope Sensor|[-0.05219796,-0.017044231,0.0127831735]|1500643419748
525|MPU6500 Acceleration Sensor|[-0.78170687,0.49559975,9.592369]|1500643419751
525|MPU6500 Gyroscope Sensor|[-0.053263225,-0.013848438,0.015978966]|1500643419752
525|MPU6500 Acceleration Sensor|[-0.5602432,0.41180268,9.512163]|1500643419757
525|MPU6500 Gyroscope Sensor|[-0.05219796,-0.023435818,0.015978966]|1500643419757
525|MPU6500 Acceleration Sensor|[-0.427365,0.31483752,9.385271]|1500643419762
525|MPU6500 Gyroscope Sensor|[-0.053263225,-0.025566347,0.011717909]|1500643419762
525|MPU6500 Acceleration Sensor|[-0.33877954,0.23463176,9.203311]|1500643419767
525|MPU6500 Gyroscope Sensor|[-0.05539375,-0.027696876,0.007456851]|1500643419766
525|MPU6500 Acceleration Sensor|[-0.3184288,0.15562311,9.288305]|1500643419771
525|MPU6500 Gyroscope Sensor|[-0.05539375,-0.033023197,0.0031957934]|1500643419772
525|MPU6500 Acceleration Sensor|[-0.41299978,0.11252748,9.465476]|1500643419777
525|MPU6500 Gyroscope Sensor|[-0.0479369,-0.034088463,0.0]|1500643419777
525|MPU6500 Acceleration Sensor|[-0.5231331,0.20949265,9.787497]|1500643419782
525|MPU6500 Gyroscope Sensor|[-0.036218993,-0.029827405,0.0010652645]|1500643419782
525|MPU6500 Acceleration Sensor|[-0.7517793,0.2813187,10.035296]|1500643419787
525|MPU6500 Gyroscope Sensor|[-0.024501082,-0.03195793,0.0031957934]|1500643419787
525|MPU6500 Acceleration Sensor|[-0.91697925,0.20470424,9.980229]|1500643419793
525|MPU6500 Gyroscope Sensor|[-0.022370555,-0.035153728,0.00958738]|1500643419793
525|MPU6500 Acceleration Sensor|[-1.0702082,0.073023155,9.840169]|1500643419798
525|MPU6500 Gyroscope Sensor|[-0.024501082,-0.037284255,0.014913702]|1500643419798
525|MPU6500 Acceleration Sensor|[-1.0462662,0.108936176,9.774328]|1500643419803
525|MPU6500 Gyroscope Sensor|[-0.024501082,-0.03834952,0.020240024]|1500643419803
525|MPU6500 Acceleration Sensor|[-0.9528923,0.16160862,9.7863]|1500643419809
525|MPU6500 Gyroscope Sensor|[-0.02130529,-0.03834952,0.022370555]|1500643419809
525|MPU6500 Acceleration Sensor|[-0.8523358,0.2908955,9.837775]|1500643419813
525|MPU6500 Gyroscope Sensor|[-0.01917476,-0.04261058,0.023435818]|1500643419813
525|MPU6500 Acceleration Sensor|[-0.676362,0.48961425,9.981427]|1500643419817
525|MPU6500 Gyroscope Sensor|[-0.015978966,-0.046871636,0.01917476]|1500643419817
525|MPU6500 Acceleration Sensor|[-0.59256494,0.79128367,9.89763]|1500643419823
525|MPU6500 Gyroscope Sensor|[-0.00958738,-0.05219796,0.015978966]|1500643419823
525|MPU6500 Acceleration Sensor|[-0.40581718,0.81642276,9.648633]|1500643419828
525|MPU6500 Gyroscope Sensor|[-0.010652645,-0.066046394,0.00958738]|1500643419828
525|MPU6500 Acceleration Sensor|[-0.25019407,0.45370123,9.1829605]|1500643419833
525|MPU6500 Gyroscope Sensor|[-0.013848438,-0.07669904,0.0053263223]|1500643419833
525|MPU6500 Acceleration Sensor|[-0.36511576,0.11851298,9.038112]|1500643419837
525|MPU6500 Gyroscope Sensor|[-0.023435818,-0.07669904,0.0031957934]|1500643419837
525|MPU6500 Acceleration Sensor|[-0.39624038,0.11731588,8.974665]|1500643419843
525|MPU6500 Gyroscope Sensor|[-0.025566347,-0.06924219,0.004261058]|1500643419842
525|MPU6500 Acceleration Sensor|[-0.44771573,0.30047232,9.398438]|1500643419849
525|MPU6500 Gyroscope Sensor|[-0.015978966,-0.058589544,0.004261058]|1500643419848
525|MPU6500 Acceleration Sensor|[-0.47285482,0.49919105,9.927557]|1500643419852
525|MPU6500 Gyroscope Sensor|[0.0031957934,-0.051132694,0.0063915867]|1500643419852
525|MPU6500 Acceleration Sensor|[-0.5746084,0.4333505,10.457873]|1500643419857
525|MPU6500 Gyroscope Sensor|[0.00958738,-0.05539375,0.007456851]|1500643419857
525|MPU6500 Acceleration Sensor|[-0.50397944,0.34835634,10.253169]|1500643419862
525|MPU6500 Gyroscope Sensor|[0.008522116,-0.06178534,0.010652645]|1500643419862
525|MPU6500 Acceleration Sensor|[-0.2837129,0.090979666,9.953894]|1500643419868
525|MPU6500 Gyroscope Sensor|[-0.0010652645,-0.06924219,0.008522116]|1500643419868
525|MPU6500 Acceleration Sensor|[-0.2837129,0.090979666,9.953894]|1500643419870
525|MPU6500 Gyroscope Sensor|[-0.0010652645,-0.06924219,0.008522116]|1500643419870
525|MPU6500 Acceleration Sensor|[-0.18435353,-0.19991584,9.846154]|1500643419877
525|MPU6500 Gyroscope Sensor|[-0.004261058,-0.06391586,0.002130529]|1500643419876
525|MPU6500 Acceleration Sensor|[-0.07182605,-0.001197101,9.958682]|1500643419882
525|MPU6500 Gyroscope Sensor|[0.0031957934,-0.06391586,-0.002130529]|1500643419882
525|MPU6500 Acceleration Sensor|[0.062249243,0.31603462,10.035296]|1500643419887
525|MPU6500 Gyroscope Sensor|[0.014913702,-0.05965481,-0.0053263223]|1500643419888
525|MPU6500 Acceleration Sensor|[0.12449849,0.49679685,10.102334]|1500643419893
525|MPU6500 Gyroscope Sensor|[0.022370555,-0.05965481,-0.007456851]|1500643419893
525|MPU6500 Acceleration Sensor|[0.12449849,0.49679685,10.102334]|1500643419894
525|MPU6500 Gyroscope Sensor|[0.022370555,-0.05965481,-0.007456851]|1500643419894
525|MPU6500 Acceleration Sensor|[-0.18555063,0.31603462,9.616311]|1500643419902
525|MPU6500 Gyroscope Sensor|[0.0127831735,-0.05539375,-0.0031957934]|1500643419902
525|MPU6500 Acceleration Sensor|[-0.34955344,0.22625206,9.390059]|1500643419906
525|MPU6500 Gyroscope Sensor|[0.0127831735,-0.043675844,0.0010652645]|1500643419906
525|MPU6500 Acceleration Sensor|[-0.4309563,0.24420857,9.528923]|1500643419913
525|MPU6500 Gyroscope Sensor|[0.023435818,-0.033023197,0.007456851]|1500643419913
525|MPU6500 Acceleration Sensor|[-0.31244332,0.36391866,9.528923]|1500643419916
525|MPU6500 Gyroscope Sensor|[0.033023197,-0.029827405,0.00958738]|1500643419916
525|MPU6500 Acceleration Sensor|[-0.10654198,0.34596214,9.933543]|1500643419921
525|MPU6500 Gyroscope Sensor|[0.033023197,-0.025566347,0.00958738]|1500643419921
525|MPU6500 Acceleration Sensor|[0.19273324,0.30885202,10.0341]|1500643419927
525|MPU6500 Gyroscope Sensor|[0.033023197,-0.027696876,0.004261058]|1500643419927
525|MPU6500 Acceleration Sensor|[0.32441434,0.2837129,10.204087]|1500643419930
525|MPU6500 Gyroscope Sensor|[0.03195793,-0.03195793,-0.0031957934]|1500643419931
525|MPU6500 Acceleration Sensor|[0.40102878,0.22625206,9.935937]|1500643419937
525|MPU6500 Gyroscope Sensor|[0.037284255,-0.040480047,-0.007456851]|1500643419937
525|MPU6500 Acceleration Sensor|[0.31244332,0.18076223,9.93474]|1500643419942
525|MPU6500 Gyroscope Sensor|[0.03834952,-0.041545313,-0.011717909]|1500643419942
525|MPU6500 Acceleration Sensor|[0.32441434,0.34835634,9.910798]|1500643419947
525|MPU6500 Gyroscope Sensor|[0.041545313,-0.03195793,-0.011717909]|1500643419947
525|MPU6500 Acceleration Sensor|[0.20111294,0.47165772,10.078392]|1500643419951
525|MPU6500 Gyroscope Sensor|[0.04580637,-0.027696876,-0.010652645]|1500643419951
525|MPU6500 Acceleration Sensor|[-0.021547815,0.5734113,9.91798]|1500643419956
525|MPU6500 Gyroscope Sensor|[0.0479369,-0.025566347,-0.004261058]|1500643419956
525|MPU6500 Acceleration Sensor|[-0.08499416,0.5614403,9.685743]|1500643419961
