statusId | label
533|Acc Gyro
534|Acc Gyro
535|Acc Gyro
536|Acc Gyro
537|Acc Gyro
538|Acc Gyro
539|Acc Gyro
540|Acc Gyro
541|Acc Gyro
542|Acc Gyro
543|Acc Gyro
544|Acc Gyro
545|Acc Gyro
546|Acc Gyro
547|Acc Gyro
548|Acc Gyro
549|Acc Gyro
550|Acc Gyro
551|Acc Gyro
552|Acc Gyro
553|Acc Gyro
554|Acc Gyro
555|Acc Gyro
556|Acc Gyro
557|Acc Gyro
558|Acc Gyro
559|Acc Gyro
560|Acc Gyro
561|Acc Gyro
562|Acc Gyro
563|Acc Gyro
564|Acc Gyro
565|Acc Gyro
566|Acc Gyro
567|Acc Gyro
568|Acc Gyro
569|Acc Gyro
570|Acc Gyro
statusId|sensorName|value|timestamp
563|MPU6500 Acceleration Sensor|[-0.61291564,1.1192893,7.523779]|1500743638022
563|MPU6500 Gyroscope Sensor|[-0.41864893,0.036218993,0.0031957934]|1500743638022
563|MPU6500 Acceleration Sensor|[-0.46686932,1.0666169,7.465121]|1500743638027
563|MPU6500 Gyroscope Sensor|[-0.41864893,0.03089267,0.0]|1500743638027
563|MPU6500 Acceleration Sensor|[-0.32321724,1.4065934,7.2005615]|1500743638033
563|MPU6500 Gyroscope Sensor|[-0.41225734,0.03089267,-0.0031957934]|1500743638033
563|MPU6500 Acceleration Sensor|[-0.35553896,1.9883845,7.2089415]|1500743638037
563|MPU6500 Gyroscope Sensor|[-0.4101268,0.027696876,-0.007456851]|1500743638037
563|MPU6500 Acceleration Sensor|[-0.62728083,2.1871033,6.7863646]|1500743638043
563|MPU6500 Gyroscope Sensor|[-0.40266997,0.02876214,-0.011717909]|1500743638043
563|MPU6500 Acceleration Sensor|[-0.78170687,1.4305356,6.793547]|1500743638047
563|MPU6500 Gyroscope Sensor|[-0.4079963,0.029827405,-0.010652645]|1500743638047
563|MPU6500 Acceleration Sensor|[-1.033098,0.59735334,6.5960255]|1500743638052
563|MPU6500 Gyroscope Sensor|[-0.4111921,0.029827405,-0.0053263223]|1500743638052
563|MPU6500 Acceleration Sensor|[-1.2653356,0.62608373,6.576872]|1500743638057
563|MPU6500 Gyroscope Sensor|[-0.41225734,0.02130529,-0.002130529]|1500743638058
563|MPU6500 Acceleration Sensor|[-1.590947,1.1767502,6.5960255]|1500743638063
563|MPU6500 Gyroscope Sensor|[-0.40586576,0.018109497,-0.0031957934]|1500743638063
563|MPU6500 Acceleration Sensor|[-1.9141643,1.8195933,6.908469]|1500743638067
563|MPU6500 Gyroscope Sensor|[-0.38775626,0.014913702,0.0010652645]|1500743638067
563|MPU6500 Acceleration Sensor|[-1.673547,1.8950106,7.466318]|1500743638072
563|MPU6500 Gyroscope Sensor|[-0.35899413,0.0063915867,0.004261058]|1500743638072
563|MPU6500 Acceleration Sensor|[-1.0247183,1.2665327,7.823054]|1500743638077
563|MPU6500 Gyroscope Sensor|[-0.34088463,-0.004261058,0.0031957934]|1500743638077
563|MPU6500 Acceleration Sensor|[-1.0247183,1.2665327,7.823054]|1500743638079
563|MPU6500 Gyroscope Sensor|[-0.34088463,-0.004261058,0.0031957934]|1500743638079
563|MPU6500 Acceleration Sensor|[-0.90021986,0.62129533,7.892486]|1500743638084
563|MPU6500 Gyroscope Sensor|[-0.36218992,-0.013848438,0.0053263223]|1500743638084
563|MPU6500 Acceleration Sensor|[-0.90021986,0.62129533,7.892486]|1500743638088
563|MPU6500 Gyroscope Sensor|[-0.36218992,-0.013848438,0.0053263223]|1500743638088
563|MPU6500 Acceleration Sensor|[-1.6747441,0.6404489,8.902839]|1500743638097
563|MPU6500 Gyroscope Sensor|[-0.34834146,-0.034088463,0.008522116]|1500743638097
563|MPU6500 Acceleration Sensor|[-1.4927847,0.61650693,9.287108]|1500743638103
563|MPU6500 Gyroscope Sensor|[-0.3174488,-0.049002163,0.00958738]|1500743638103
563|MPU6500 Acceleration Sensor|[-1.7286136,0.81642276,9.294291]|1500743638107
563|MPU6500 Gyroscope Sensor|[-0.3270362,-0.05539375,0.018109497]|1500743638107
563|MPU6500 Acceleration Sensor|[-1.8363527,0.78649527,8.966286]|1500743638112
563|MPU6500 Gyroscope Sensor|[-0.350472,-0.053263225,0.024501082]|1500743638112
563|MPU6500 Acceleration Sensor|[-1.3802572,0.59376204,8.356961]|1500743638117
563|MPU6500 Gyroscope Sensor|[-0.36432046,-0.05752428,0.025566347]|1500743638117
563|MPU6500 Acceleration Sensor|[-1.2282255,0.17717093,8.541314]|1500743638123
563|MPU6500 Gyroscope Sensor|[-0.35899413,-0.066046394,0.025566347]|1500743638123
563|MPU6500 Acceleration Sensor|[-1.377863,0.4357447,8.662222]|1500743638128
563|MPU6500 Gyroscope Sensor|[-0.33129725,-0.083090626,0.025566347]|1500743638128
563|MPU6500 Acceleration Sensor|[-1.1899183,0.8535329,8.765172]|1500743638132
563|MPU6500 Gyroscope Sensor|[-0.31318775,-0.096939065,0.02876214]|1500743638132
563|MPU6500 Acceleration Sensor|[-0.9983821,1.0115502,8.467094]|1500743638137
563|MPU6500 Gyroscope Sensor|[-0.3089267,-0.09267801,0.025566347]|1500743638137
563|MPU6500 Acceleration Sensor|[-0.878672,0.62009823,8.908825]|1500743638142
563|MPU6500 Gyroscope Sensor|[-0.3153183,-0.08735169,0.023435818]|1500743638142
563|MPU6500 Acceleration Sensor|[-0.7505822,0.40222588,8.797494]|1500743638148
563|MPU6500 Gyroscope Sensor|[-0.29614353,-0.082025364,0.022370555]|1500743638147
563|MPU6500 Acceleration Sensor|[-0.50038815,0.70509243,9.263166]|1500743638154
563|MPU6500 Gyroscope Sensor|[-0.27803403,-0.099069595,0.022370555]|1500743638154
563|MPU6500 Acceleration Sensor|[-0.5686229,0.5674258,10.4171715]|1500743638160
563|MPU6500 Gyroscope Sensor|[-0.26418558,-0.0958738,0.02130529]|1500743638160
563|MPU6500 Acceleration Sensor|[-0.79367787,0.21547815,10.468647]|1500743638166
563|MPU6500 Gyroscope Sensor|[-0.22264028,-0.096939065,0.02130529]|1500743638166
563|MPU6500 Acceleration Sensor|[-0.7422025,-0.01436521,11.008539]|1500743638170
563|MPU6500 Gyroscope Sensor|[-0.22796659,-0.09374327,0.01917476]|1500743638170
563|MPU6500 Acceleration Sensor|[-0.7721301,-0.076614454,10.9426985]|1500743638175
563|MPU6500 Gyroscope Sensor|[-0.23222765,-0.082025364,0.01917476]|1500743638175
563|MPU6500 Acceleration Sensor|[-0.8415619,-0.24301147,11.153389]|1500743638177
563|MPU6500 Gyroscope Sensor|[-0.21624869,-0.083090626,0.023435818]|1500743638177
563|MPU6500 Acceleration Sensor|[-1.1073183,-0.18195933,11.783064]|1500743638183
563|MPU6500 Gyroscope Sensor|[-0.18748654,-0.082025364,0.02876214]|1500743638183
563|MPU6500 Acceleration Sensor|[-1.13964,0.1436521,11.868058]|1500743638188
563|MPU6500 Gyroscope Sensor|[-0.1587244,-0.08735169,0.04261058]|1500743638188
563|MPU6500 Acceleration Sensor|[-0.8750807,0.51116204,12.300211]|1500743638193
563|MPU6500 Gyroscope Sensor|[-0.1438107,-0.083090626,0.054328486]|1500743638193
563|MPU6500 Acceleration Sensor|[-0.8750807,0.51116204,12.300211]|1500743638197
563|MPU6500 Gyroscope Sensor|[-0.1438107,-0.083090626,0.054328486]|1500743638197
563|MPU6500 Acceleration Sensor|[-0.8678981,0.32800564,11.52449]|1500743638202
563|MPU6500 Gyroscope Sensor|[-0.13741912,-0.07989483,0.054328486]|1500743638202
563|MPU6500 Acceleration Sensor|[-0.7134721,0.49440265,10.912771]|1500743638207
563|MPU6500 Gyroscope Sensor|[-0.13528858,-0.080960095,0.051132694]|1500743638207
563|MPU6500 Acceleration Sensor|[-0.91817635,0.52073884,10.726024]|1500743638212
563|MPU6500 Gyroscope Sensor|[-0.12357068,-0.07989483,0.0479369]|1500743638212
563|MPU6500 Acceleration Sensor|[-0.93732995,0.5686229,10.642226]|1500743638218
563|MPU6500 Gyroscope Sensor|[-0.094808534,-0.08522116,0.043675844]|1500743638218
563|MPU6500 Acceleration Sensor|[-0.45729253,0.47644615,11.251551]|1500743638224
563|MPU6500 Gyroscope Sensor|[-0.070307456,-0.09374327,0.03834952]|1500743638224
563|MPU6500 Acceleration Sensor|[-0.45729253,0.47644615,11.251551]|1500743638227
563|MPU6500 Gyroscope Sensor|[-0.056459017,-0.10226539,0.034088463]|1500743638227
563|MPU6500 Acceleration Sensor|[-0.5518635,0.60453594,11.288661]|1500743638232
563|MPU6500 Gyroscope Sensor|[-0.049002163,-0.10546118,0.03089267]|1500743638232
563|MPU6500 Acceleration Sensor|[-0.6835446,0.37349546,11.732785]|1500743638237
563|MPU6500 Gyroscope Sensor|[-0.04261058,-0.101200126,0.027696876]|1500743638237
563|MPU6500 Acceleration Sensor|[-0.676362,0.12330139,11.968615]|1500743638243
563|MPU6500 Gyroscope Sensor|[-0.027696876,-0.10546118,0.025566347]|1500743638243
563|MPU6500 Acceleration Sensor|[-0.7769185,-0.12449849,12.721591]|1500743638248
563|MPU6500 Gyroscope Sensor|[-0.002130529,-0.112918034,0.025566347]|1500743638248
563|MPU6500 Acceleration Sensor|[-0.7170634,-0.34715924,13.206416]|1500743638252
563|MPU6500 Gyroscope Sensor|[0.026631612,-0.11717909,0.02876214]|1500743638252
563|MPU6500 Acceleration Sensor|[-0.5482722,-0.37229836,13.613431]|1500743638257
563|MPU6500 Gyroscope Sensor|[0.04261058,-0.11930962,0.03089267]|1500743638257
563|MPU6500 Acceleration Sensor|[-0.18794483,-0.40581718,14.076709]|1500743638262
563|MPU6500 Gyroscope Sensor|[0.051132694,-0.12144015,0.02876214]|1500743638262
563|MPU6500 Acceleration Sensor|[-0.06703765,-0.36391866,13.990518]|1500743638267
563|MPU6500 Gyroscope Sensor|[0.06391586,-0.11504856,0.02876214]|1500743638267
563|MPU6500 Acceleration Sensor|[-0.17956513,-0.12090719,14.468161]|1500743638272
563|MPU6500 Gyroscope Sensor|[0.080960095,-0.10865697,0.02876214]|1500743638272
563|MPU6500 Acceleration Sensor|[-0.05267244,0.2837129,14.231135]|1500743638277
563|MPU6500 Gyroscope Sensor|[0.11504856,-0.10652645,0.02876214]|1500743638277
563|MPU6500 Acceleration Sensor|[0.008379706,0.089782566,13.864822]|1500743638283
563|MPU6500 Gyroscope Sensor|[0.12676647,-0.09267801,0.02876214]|1500743638283
563|MPU6500 Acceleration Sensor|[0.008379706,0.089782566,13.864822]|1500743638288
563|MPU6500 Gyroscope Sensor|[0.12783173,-0.07563378,0.027696876]|1500743638288
563|MPU6500 Acceleration Sensor|[-0.36272156,-0.0035913025,13.169307]|1500743638292
563|MPU6500 Gyroscope Sensor|[0.13635385,-0.06498113,0.03089267]|1500743638292
563|MPU6500 Acceleration Sensor|[-0.46327803,0.029927522,12.629414]|1500743638297
563|MPU6500 Gyroscope Sensor|[0.15659387,-0.0628506,0.034088463]|1500743638297
563|MPU6500 Acceleration Sensor|[-0.34356794,-0.007182605,12.679692]|1500743638303
563|MPU6500 Gyroscope Sensor|[0.18642128,-0.066046394,0.036218993]|1500743638303
563|MPU6500 Acceleration Sensor|[0.10175357,-0.034715924,12.668919]|1500743638308
563|MPU6500 Gyroscope Sensor|[0.22796659,-0.07243799,0.034088463]|1500743638307
563|MPU6500 Acceleration Sensor|[0.48841715,0.33279404,13.551182]|1500743638313
563|MPU6500 Gyroscope Sensor|[0.257794,-0.07243799,0.029827405]|1500743638313
563|MPU6500 Acceleration Sensor|[0.5602432,0.7338228,13.52724]|1500743638317
563|MPU6500 Gyroscope Sensor|[0.28016454,-0.068176925,0.025566347]|1500743638317
563|MPU6500 Acceleration Sensor|[0.47884035,0.81761986,13.721169]|1500743638322
563|MPU6500 Gyroscope Sensor|[0.28016454,-0.05965481,0.022370555]|1500743638322
563|MPU6500 Acceleration Sensor|[0.48602295,0.5243302,13.603854]|1500743638327
563|MPU6500 Gyroscope Sensor|[0.28442562,-0.054328486,0.020240024]|1500743638327
563|MPU6500 Acceleration Sensor|[0.4369418,0.63087213,13.662512]|1500743638333
563|MPU6500 Gyroscope Sensor|[0.3057309,-0.049002163,0.018109497]|1500743638333
563|MPU6500 Acceleration Sensor|[0.4429273,0.7386112,13.334506]|1500743638338
563|MPU6500 Gyroscope Sensor|[0.3323625,-0.03834952,0.015978966]|1500743638337
563|MPU6500 Acceleration Sensor|[0.40581718,0.8331822,12.901155]|1500743638343
563|MPU6500 Gyroscope Sensor|[0.34408042,-0.022370555,0.013848438]|1500743638343
563|MPU6500 Acceleration Sensor|[0.7314286,0.8702923,12.5264635]|1500743638349
563|MPU6500 Gyroscope Sensor|[0.34621096,-0.0010652645,0.010652645]|1500743638349
563|MPU6500 Acceleration Sensor|[0.8595184,0.81881696,11.804611]|1500743638352
563|MPU6500 Gyroscope Sensor|[0.35579833,0.014913702,0.007456851]|1500743638352
563|MPU6500 Acceleration Sensor|[0.8595184,1.2797008,11.474212]|1500743638357
563|MPU6500 Gyroscope Sensor|[0.36645097,0.023435818,0.004261058]|1500743638358
563|MPU6500 Acceleration Sensor|[0.8834604,1.697489,11.530476]|1500743638363
563|MPU6500 Gyroscope Sensor|[0.38242993,0.023435818,0.0053263223]|1500743638363
563|MPU6500 Acceleration Sensor|[0.8834604,1.697489,11.530476]|1500743638364
563|MPU6500 Gyroscope Sensor|[0.38242993,0.023435818,0.0053263223]|1500743638364
563|MPU6500 Acceleration Sensor|[0.59855044,1.5682021,11.000159]|1500743638368
563|MPU6500 Gyroscope Sensor|[0.39947417,0.02876214,0.0010652645]|1500743638368
563|MPU6500 Acceleration Sensor|[0.15203181,0.8571242,10.828975]|1500743638372
563|MPU6500 Gyroscope Sensor|[0.42397526,0.03089267,-0.0063915867]|1500743638372
563|MPU6500 Acceleration Sensor|[0.1340753,0.35434186,10.053253]|1500743638377
563|MPU6500 Gyroscope Sensor|[0.42077947,0.039414786,-0.011717909]|1500743638378
563|MPU6500 Acceleration Sensor|[0.36272156,0.4141969,9.234436]|1500743638382
563|MPU6500 Gyroscope Sensor|[0.40586576,0.036218993,-0.002130529]|1500743638382
563|MPU6500 Acceleration Sensor|[0.33997664,0.92057055,9.184157]|1500743638387
563|MPU6500 Gyroscope Sensor|[0.40053943,0.03089267,0.0053263223]|1500743638387
563|MPU6500 Acceleration Sensor|[0.3854665,1.377863,9.688137]|1500743638392
563|MPU6500 Gyroscope Sensor|[0.4261058,0.03089267,0.0053263223]|1500743638392
563|MPU6500 Acceleration Sensor|[0.18914193,1.3204023,9.880871]|1500743638398
563|MPU6500 Gyroscope Sensor|[0.47191215,0.035153728,0.002130529]|1500743638398
563|MPU6500 Acceleration Sensor|[-0.19273324,1.3790601,9.992201]|1500743638402
563|MPU6500 Gyroscope Sensor|[0.45486793,0.049002163,0.00958738]|1500743638402
563|MPU6500 Acceleration Sensor|[0.05267244,1.401805,9.548077]|1500743638408
563|MPU6500 Gyroscope Sensor|[0.43995422,0.05219796,0.014913702]|1500743638408
563|MPU6500 Acceleration Sensor|[0.6607997,1.2665327,8.8884735]|1500743638413
563|MPU6500 Gyroscope Sensor|[0.43569317,0.043675844,0.0127831735]|1500743638413
563|MPU6500 Acceleration Sensor|[0.93972415,1.4891934,9.252393]|1500743638417
563|MPU6500 Gyroscope Sensor|[0.44101948,0.039414786,0.0063915867]|1500743638417
563|MPU6500 Acceleration Sensor|[0.6512229,1.7022774,9.882068]|1500743638423
563|MPU6500 Gyroscope Sensor|[0.45912898,0.034088463,0.0]|1500743638422
563|MPU6500 Acceleration Sensor|[0.25258827,2.1547816,9.604341]|1500743638427
563|MPU6500 Gyroscope Sensor|[0.4527374,0.046871636,-0.004261058]|1500743638427
563|MPU6500 Acceleration Sensor|[0.2753332,2.3259668,9.674969]|1500743638432
563|MPU6500 Gyroscope Sensor|[0.41545314,0.06498113,-0.0127831735]|1500743638432
563|MPU6500 Acceleration Sensor|[0.59256494,2.4887726,8.961497]|1500743638436
563|MPU6500 Gyroscope Sensor|[0.4133226,0.068176925,-0.024501082]|1500743638436
563|MPU6500 Acceleration Sensor|[0.6464345,2.5929205,8.714894]|1500743638443
563|MPU6500 Gyroscope Sensor|[0.4111921,0.07137272,-0.033023197]|1500743638442
563|MPU6500 Acceleration Sensor|[0.6787562,2.9149406,8.889671]|1500743638447
563|MPU6500 Gyroscope Sensor|[0.41225734,0.0777643,-0.034088463]|1500743638447
563|MPU6500 Acceleration Sensor|[0.9768343,3.0454245,8.979453]|1500743638452
563|MPU6500 Gyroscope Sensor|[0.4079963,0.080960095,-0.033023197]|1500743638452
563|MPU6500 Acceleration Sensor|[0.8535329,3.3554738,8.805874]|1500743638457
563|MPU6500 Gyroscope Sensor|[0.3898868,0.08841695,-0.036218993]|1500743638457
563|MPU6500 Acceleration Sensor|[0.47644615,3.6403837,8.60117]|1500743638463
563|MPU6500 Gyroscope Sensor|[0.3749731,0.099069595,-0.037284255]|1500743638462
563|MPU6500 Acceleration Sensor|[0.33997664,3.3722332,8.127118]|1500743638467
563|MPU6500 Gyroscope Sensor|[0.36432046,0.10972224,-0.040480047]|1500743638467
563|MPU6500 Acceleration Sensor|[0.19033903,3.05141,8.552089]|1500743638472
563|MPU6500 Gyroscope Sensor|[0.35579833,0.1107875,-0.041545313]|1500743638472
563|MPU6500 Acceleration Sensor|[0.0035913025,3.1184478,8.730456]|1500743638477
563|MPU6500 Gyroscope Sensor|[0.36645097,0.098004326,-0.039414786]|1500743638477
563|MPU6500 Acceleration Sensor|[-0.025139118,3.2824504,8.8645315]|1500743638482
563|MPU6500 Gyroscope Sensor|[0.36005938,0.099069595,-0.039414786]|1500743638482
563|MPU6500 Acceleration Sensor|[-0.12449849,2.9700072,8.807071]|1500743638487
563|MPU6500 Gyroscope Sensor|[0.3334278,0.10865697,-0.043675844]|1500743638487
563|MPU6500 Acceleration Sensor|[0.094570965,2.9388826,8.402451]|1500743638492
563|MPU6500 Gyroscope Sensor|[0.30679616,0.10865697,-0.046871636]|1500743638492
563|MPU6500 Acceleration Sensor|[0.2753332,3.3063924,8.649054]|1500743638497
563|MPU6500 Gyroscope Sensor|[0.30040458,0.10439592,-0.05219796]|1500743638496
563|MPU6500 Acceleration Sensor|[0.110133275,3.916914,8.863335]|1500743638502
563|MPU6500 Gyroscope Sensor|[0.3174488,0.10226539,-0.05219796]|1500743638502
563|MPU6500 Acceleration Sensor|[-0.05865794,4.357447,9.48463]|1500743638507
563|MPU6500 Gyroscope Sensor|[0.31638354,0.10972224,-0.049002163]|1500743638507
563|MPU6500 Acceleration Sensor|[-0.18794483,4.26527,9.309854]|1500743638512
563|MPU6500 Gyroscope Sensor|[0.2876214,0.11611383,-0.04261058]|1500743638512
563|MPU6500 Acceleration Sensor|[-0.29209262,4.209007,8.957906]|1500743638517
563|MPU6500 Gyroscope Sensor|[0.2396845,0.12676647,-0.036218993]|1500743638517
563|MPU6500 Acceleration Sensor|[-0.35194764,4.19943,8.450335]|1500743638522
563|MPU6500 Gyroscope Sensor|[0.2066613,0.13635385,-0.029827405]|1500743638522
563|MPU6500 Acceleration Sensor|[-0.5530606,4.1395745,8.099585]|1500743638527
563|MPU6500 Gyroscope Sensor|[0.20559604,0.13209279,-0.026631612]|1500743638527
563|MPU6500 Acceleration Sensor|[-0.4309563,3.9803603,8.35337]|1500743638532
563|MPU6500 Gyroscope Sensor|[0.2130529,0.12144015,-0.029827405]|1500743638532
563|MPU6500 Acceleration Sensor|[-0.25737667,3.5901055,8.688558]|1500743638537
563|MPU6500 Gyroscope Sensor|[0.20133498,0.10546118,-0.03195793]|1500743638537
563|MPU6500 Acceleration Sensor|[-0.37828386,3.265691,8.404845]|1500743638542
563|MPU6500 Gyroscope Sensor|[0.17044231,0.0958738,-0.029827405]|1500743638542
563|MPU6500 Acceleration Sensor|[-0.59495914,3.1399956,8.232463]|1500743638548
563|MPU6500 Gyroscope Sensor|[0.12676647,0.098004326,-0.022370555]|1500743638548
563|MPU6500 Acceleration Sensor|[-0.6596026,3.25372,8.109161]|1500743638553
563|MPU6500 Gyroscope Sensor|[0.10333065,0.09054748,-0.01917476]|1500743638553
563|MPU6500 Acceleration Sensor|[-0.7314286,3.503914,8.397662]|1500743638557
563|MPU6500 Gyroscope Sensor|[0.098004326,0.07669904,-0.017044231]|1500743638558
563|MPU6500 Acceleration Sensor|[-0.63206923,3.9193082,8.845378]|1500743638563
563|MPU6500 Gyroscope Sensor|[0.09161274,0.066046394,-0.014913702]|1500743638563
563|MPU6500 Acceleration Sensor|[-0.6703765,4.238934,9.2069025]|1500743638568
563|MPU6500 Gyroscope Sensor|[0.06924219,0.0628506,-0.0127831735]|1500743638568
563|MPU6500 Acceleration Sensor|[-0.8738836,4.3299136,9.00579]|1500743638572
563|MPU6500 Gyroscope Sensor|[0.034088463,0.06391586,-0.010652645]|1500743638572
563|MPU6500 Acceleration Sensor|[-0.94930094,4.1371803,8.872911]|1500743638577
563|MPU6500 Gyroscope Sensor|[-0.007456851,0.0628506,-0.007456851]|1500743638577
563|MPU6500 Acceleration Sensor|[-1.1264719,3.5470097,9.187749]|1500743638583
563|MPU6500 Gyroscope Sensor|[-0.026631612,0.05752428,-0.002130529]|1500743638583
563|MPU6500 Acceleration Sensor|[-1.0474633,3.2680852,8.895657]|1500743638587
563|MPU6500 Gyroscope Sensor|[-0.029827405,0.04580637,0.004261058]|1500743638587
563|MPU6500 Acceleration Sensor|[-1.033098,3.1304188,9.289502]|1500743638593
563|MPU6500 Gyroscope Sensor|[-0.058589544,0.037284255,0.008522116]|1500743638593
563|MPU6500 Acceleration Sensor|[-1.316811,3.3207579,9.072827]|1500743638598
563|MPU6500 Gyroscope Sensor|[-0.07456851,0.03089267,0.0127831735]|1500743638598
563|MPU6500 Acceleration Sensor|[-1.6472107,3.3183637,8.799889]|1500743638602
563|MPU6500 Gyroscope Sensor|[-0.084155895,0.024501082,0.015978966]|1500743638602
563|MPU6500 Acceleration Sensor|[-1.1719618,3.265691,8.616732]|1500743638608
563|MPU6500 Gyroscope Sensor|[-0.101200126,0.01917476,0.013848438]|1500743638608
563|MPU6500 Acceleration Sensor|[-0.93613285,3.145981,8.665813]|1500743638613
563|MPU6500 Gyroscope Sensor|[-0.1257012,0.0053263223,0.008522116]|1500743638613
563|MPU6500 Acceleration Sensor|[-0.9792285,3.0765493,8.6299]|1500743638618
563|MPU6500 Gyroscope Sensor|[-0.128897,-0.0063915867,0.004261058]|1500743638618
563|MPU6500 Acceleration Sensor|[-0.94690675,2.955642,9.062054]|1500743638623
563|MPU6500 Gyroscope Sensor|[-0.13528858,-0.010652645,0.0010652645]|1500743638623
563|MPU6500 Acceleration Sensor|[-0.7721301,2.730587,8.893262]|1500743638628
563|MPU6500 Gyroscope Sensor|[-0.1470065,-0.017044231,-0.0031957934]|1500743638628
563|MPU6500 Acceleration Sensor|[-0.8846575,2.707842,8.937555]|1500743638633
563|MPU6500 Gyroscope Sensor|[-0.16724652,-0.018109497,-0.0063915867]|1500743638633
563|MPU6500 Acceleration Sensor|[-1.1923125,2.60968,8.893262]|1500743638637
563|MPU6500 Gyroscope Sensor|[-0.16831179,-0.02130529,-0.0053263223]|1500743638637
563|MPU6500 Acceleration Sensor|[-1.3024458,2.5833437,8.893262]|1500743638643
563|MPU6500 Gyroscope Sensor|[-0.165116,-0.023435818,-0.0063915867]|1500743638643
563|MPU6500 Acceleration Sensor|[-1.033098,2.540248,9.150639]|1500743638648
563|MPU6500 Gyroscope Sensor|[-0.16937704,-0.024501082,-0.008522116]|1500743638648
563|MPU6500 Acceleration Sensor|[-0.91099375,2.3295584,9.610326]|1500743638653
563|MPU6500 Gyroscope Sensor|[-0.1768339,-0.026631612,-0.00958738]|1500743638653
563|MPU6500 Acceleration Sensor|[-1.1133038,2.207454,9.157822]|1500743638657
563|MPU6500 Gyroscope Sensor|[-0.18748654,-0.02876214,-0.007456851]|1500743638657
563|MPU6500 Acceleration Sensor|[-0.9911995,2.055422,9.284714]|1500743638662
563|MPU6500 Gyroscope Sensor|[-0.21092236,-0.02876214,-0.004261058]|1500743638662
563|MPU6500 Acceleration Sensor|[-0.9911995,2.055422,9.284714]|1500743638664
563|MPU6500 Gyroscope Sensor|[-0.21092236,-0.02876214,-0.004261058]|1500743638664
563|MPU6500 Acceleration Sensor|[-1.0666169,2.1200657,9.305065]|1500743638672
563|MPU6500 Gyroscope Sensor|[-0.19707392,-0.04474111,-0.0031957934]|1500743638672
563|MPU6500 Acceleration Sensor|[-0.9828198,2.36188,9.537302]|1500743638677
563|MPU6500 Gyroscope Sensor|[-0.19707392,-0.053263225,-0.0010652645]|1500743638678
563|MPU6500 Acceleration Sensor|[-0.89064306,2.1751323,9.494206]|1500743638683
563|MPU6500 Gyroscope Sensor|[-0.21518342,-0.0479369,-0.0010652645]|1500743638683
563|MPU6500 Acceleration Sensor|[-0.8523358,1.9752164,9.3026705]|1500743638687
563|MPU6500 Gyroscope Sensor|[-0.23329292,-0.043675844,0.0]|1500743638687
563|MPU6500 Acceleration Sensor|[-0.82719666,1.7549498,9.136273]|1500743638692
563|MPU6500 Gyroscope Sensor|[-0.23755397,-0.043675844,0.002130529]|1500743638692
563|MPU6500 Acceleration Sensor|[-0.80684596,1.6472107,9.14585]|1500743638697
563|MPU6500 Gyroscope Sensor|[-0.23116238,-0.04580637,0.002130529]|1500743638697
563|MPU6500 Acceleration Sensor|[-0.557849,1.484405,9.427169]|1500743638703
563|MPU6500 Gyroscope Sensor|[-0.21944448,-0.05006743,0.004261058]|1500743638703
563|MPU6500 Acceleration Sensor|[-0.39025488,1.352724,9.49301]|1500743638707
563|MPU6500 Gyroscope Sensor|[-0.21731395,-0.05006743,0.0053263223]|1500743638708
563|MPU6500 Acceleration Sensor|[-0.557849,1.376666,9.5385]|1500743638713
563|MPU6500 Gyroscope Sensor|[-0.22264028,-0.046871636,0.0053263223]|1500743638713
563|MPU6500 Acceleration Sensor|[-0.5566519,1.4065934,9.460688]|1500743638718
563|MPU6500 Gyroscope Sensor|[-0.22264028,-0.043675844,0.0053263223]|1500743638718
563|MPU6500 Acceleration Sensor|[-0.6356605,1.2856863,9.247604]|1500743638722
563|MPU6500 Gyroscope Sensor|[-0.21092236,-0.04261058,0.0063915867]|1500743638722
563|MPU6500 Acceleration Sensor|[-0.46208093,1.2366052,9.552865]|1500743638728
563|MPU6500 Gyroscope Sensor|[-0.19707392,-0.04474111,0.0063915867]|1500743638727
563|MPU6500 Acceleration Sensor|[-0.2873042,1.4820108,9.622296]|1500743638732
563|MPU6500 Gyroscope Sensor|[-0.18322548,-0.043675844,0.008522116]|1500743638732
563|MPU6500 Acceleration Sensor|[-0.2825158,1.6184803,9.739613]|1500743638737
563|MPU6500 Gyroscope Sensor|[-0.17470337,-0.036218993,0.00958738]|1500743638737
563|MPU6500 Acceleration Sensor|[-0.18435353,1.5370775,9.64145]|1500743638743
563|MPU6500 Gyroscope Sensor|[-0.17896444,-0.024501082,0.00958738]|1500743638743
563|MPU6500 Acceleration Sensor|[-0.22146365,1.2629414,9.619903]|1500743638749
563|MPU6500 Gyroscope Sensor|[-0.1768339,-0.023435818,0.00958738]|1500743638749
563|MPU6500 Acceleration Sensor|[-0.08259996,1.2378023,9.52174]|1500743638753
563|MPU6500 Gyroscope Sensor|[-0.16192019,-0.025566347,0.008522116]|1500743638753
563|MPU6500 Acceleration Sensor|[-0.039504327,1.282095,9.56723]|1500743638758
563|MPU6500 Gyroscope Sensor|[-0.14913702,-0.023435818,0.0063915867]|1500743638758
563|MPU6500 Acceleration Sensor|[-0.110133275,1.2629414,9.720459]|1500743638763
563|MPU6500 Gyroscope Sensor|[-0.14168017,-0.018109497,0.0053263223]|1500743638763
563|MPU6500 Acceleration Sensor|[-0.010773907,1.2808979,9.803059]|1500743638767
